Unique Words,Used in Hemingway,Used in Dickens,Frequinces Hemingway,Frequinces Dickens,Hemingway Laplace,Dickens Laplace
serous,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
chap––i,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
drudging,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
slaving,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
afeerd,0,4,0.0,2.5865023375514876e-05,6.769884844258799e-06,2.8133193792692122e-05
ill-conwenienced,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
up-and-down-and-straight,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
overlook,0,3,0.0,1.9398767531636158e-05,6.769884844258799e-06,2.2506555034153696e-05
short-comings,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
equals,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
howsumever,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
replenish,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
fore-foot,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
market-days,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
buying,0,3,0.0,1.9398767531636158e-05,6.769884844258799e-06,2.2506555034153696e-05
stuffs,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
reposing,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
market-day,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
expeditions,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
brisker,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
unwrapping,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
snappish,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
a-fire,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
––which,0,4,0.0,2.5865023375514876e-05,6.769884844258799e-06,2.8133193792692122e-05
indiwidual,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
mentioned––,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
havisham,0,317,0.0,0.002049803102509554,6.769884844258799e-06,0.0017892711252152189
sportive,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
town––everybody,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
town––as,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
immensely,0,6,0.0,3.8797535063272316e-05,6.769884844258799e-06,3.938647130976897e-05
noodle,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
sometimes––we,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
quarterly,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
yearly,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
you––but,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
sometimes––go,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
us––though,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
callous,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
nephews,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
prancing,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
doing––,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
prettily,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
apologetically,0,4,0.0,2.5865023375514876e-05,6.769884844258799e-06,2.8133193792692122e-05
yet––though,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
it––know,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
lor-a-mussy*,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
mooncalfs,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
grimed,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
crock*,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
lamb,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
sinks,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
taps,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
water-butts,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
soaped,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
kneaded,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
towelled,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
harrowed,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
rasped,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
ridgy,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
wedding-ring,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
unsympathetically,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
ablutions,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
stiffest,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
penitent,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
sackcloth,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
trussed,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
tightest,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
fearfullest,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
sheriff,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
soap-suds,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
chaisecart,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
viii,0,20,0.0,0.0001293251168775744,6.769884844258799e-06,0.0001181594139293069
high-street,0,10,0.0,6.46625584387872e-05,6.769884844258799e-06,6.189302634392266e-05
peppercorny,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
farinaceous,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
seedsman,0,3,0.0,1.9398767531636158e-05,6.769884844258799e-06,2.2506555034153696e-05
tiers,0,3,0.0,1.9398767531636158e-05,6.769884844258799e-06,2.2506555034153696e-05
tied-up,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
flower-seeds,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
jails,0,3,0.0,1.9398767531636158e-05,6.769884844258799e-06,2.2506555034153696e-05
speculation,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
attic,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
sloping,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
tiles,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
affinity,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
corduroys,0,4,0.0,2.5865023375514876e-05,6.769884844258799e-06,2.8133193792692122e-05
shopman,0,5,0.0,3.23312792193936e-05,6.769884844258799e-06,3.3759832551230545e-05
saddler,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
coachmaker,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
watch-maker,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
magnifying,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
smock-frocks,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
hunch*,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
mortifying,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
diet––besides,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
crumb,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
candid,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
altogether––his,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
arithmetic,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
bidding,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
pompously,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
dodged,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
sup,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
guessing,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
gorging,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
gormandising,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
rustily,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
fourteen,0,3,0.0,1.9398767531636158e-05,6.769884844258799e-06,2.2506555034153696e-05
brewing,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
pumblechook.,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
court-yard,0,13,0.0,8.406132597042335e-05,6.769884844258799e-06,7.877294261953794e-05
undiscussible,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
severely––as,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
––and,0,4,0.0,2.5865023375514876e-05,6.769884844258799e-06,2.8133193792692122e-05
behaviour,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
propound,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
conductress,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
enclosing,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
rigging,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
brewed,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
brew,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
satis,0,10,0.0,6.46625584387872e-05,6.769884844258799e-06,6.189302634392266e-05
three––or,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
me––for,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
loiter,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
oneand-twenty,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
door––the,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
outside––and,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
shyness,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
and––what,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
worse––took,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
glimpse,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
dressing-table,0,10,0.0,6.46625584387872e-05,6.769884844258799e-06,6.189302634392266e-05
armchair,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
materials––satins,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
silks––all,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
dependent,0,3,0.0,1.9398767531636158e-05,6.769884844258799e-06,2.2506555034153696e-05
bridal,0,11,0.0,7.112881428266591e-05,6.769884844258799e-06,6.751966510246109e-05
half-packed,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
on––the,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
hand––her,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
heaped,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
lustre,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
shrunk,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
waxwork,0,3,0.0,1.9398767531636158e-05,6.769884844258799e-06,2.2506555034153696e-05
skeleton,0,3,0.0,1.9398767531636158e-05,6.769884844258799e-06,2.2506555034153696e-05
vault,0,3,0.0,1.9398767531636158e-05,6.769884844258799e-06,2.2506555034153696e-05
wax-work,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
come––to,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
disputatious,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
fine––and,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
melancholy––––,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
estella,0,265,0.0,0.0017135577986278606,6.769884844258799e-06,0.0014966859097712208
reflexion,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
jewel,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
labouring-boy,0,3,0.0,1.9398767531636158e-05,6.769884844258799e-06,2.2506555034153696e-05
answer––only,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
unlikely––,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
disdain,0,3,0.0,1.9398767531636158e-05,6.769884844258799e-06,2.2506555034153696e-05
beggar,0,4,0.0,2.5865023375514876e-05,6.769884844258799e-06,2.8133193792692122e-05
collapsed,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
corpse-like,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
frillings,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
trimmings,0,4,0.0,2.5865023375514876e-05,6.769884844258799e-06,2.8133193792692122e-05
earthy,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
discoveries,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
knaves,0,4,0.0,2.5865023375514876e-05,6.769884844258799e-06,2.8133193792692122e-05
jacks,0,4,0.0,2.5865023375514876e-05,6.769884844258799e-06,2.8133193792692122e-05
misdealt,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
insulting.,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
expression––most,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
transfixed––and,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
lull,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
beggared,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
despised,0,7,0.0,4.5263790907151034e-05,6.769884844258799e-06,4.501311006830739e-05
night-time,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
confounded,0,6,0.0,3.8797535063272316e-05,6.769884844258799e-06,3.938647130976897e-05
appendages,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
picture-cards,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
genteelly,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
humiliated,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
spurned,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
sorry––i,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
smart––god,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
was––that,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
toss––but,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
wounded––,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
brewery-lane,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
counteraction,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
finely,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
rocking-horse,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
big-boned,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
irish,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
babyhood,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
punishments,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
disgraces,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
fasts,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
vigils,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
communing,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
tingling,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
pigeon-house,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
brewery-yard,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
pigeons,0,6,0.0,3.8797535063272316e-05,6.769884844258799e-06,3.938647130976897e-05
dovecot,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
sty,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
malt,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
storehouse,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
vat,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
evaporated,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
by-yard,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
casks,0,8,0.0,5.173004675102975e-05,6.769884844258799e-06,5.063974882684582e-05
gone––and,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
recluses,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
tangled,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
itself––by,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
utensils,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
ascend,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
eyes––a,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
light––towards,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
taunting,0,3,0.0,1.9398767531636158e-05,6.769884844258799e-06,2.2506555034153696e-05
four-mile,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
despicable,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
low-lived,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
ix,0,16,0.0,0.0001034600935020595,6.769884844258799e-06,9.565285889515321e-05
nape,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
ignominiously,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
mine––which,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
monstrosity––it,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
preyed,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
gaping,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
fishy,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
reticence,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
hardens,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
adamantine,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
forge––,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
forty-three,0,3,0.0,1.9398767531636158e-05,6.769884844258799e-06,2.2506555034153696e-05
pence,0,5,0.0,3.23312792193936e-05,6.769884844258799e-06,3.3759832551230545e-05
could––which,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
eightpence,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
pence-table,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
fourpence,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
triumphantly,0,5,0.0,3.23312792193936e-05,6.769884844258799e-06,3.3759832551230545e-05
gratifying,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
applying,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
assent,0,4,0.0,2.5865023375514876e-05,6.769884844258799e-06,2.8133193792692122e-05
conceitedly,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
another––as,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
might––and,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
estella––that,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
think––,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
cake,0,5,0.0,3.23312792193936e-05,6.769884844258799e-06,3.3759832551230545e-05
coach-window,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
cutlets,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
frantic––a,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
torture––and,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
clause,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
rejecting,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
richly,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
caparisoned,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
coursers,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
harnessing,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
sedan-chair,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
flighty,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
know––very,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
flighty*––quite,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
testily,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
howsever,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
hurrahed,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
it––and,0,4,0.0,2.5865023375514876e-05,6.769884844258799e-06,2.8133193792692122e-05
jam––,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
pills,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
obtrusive,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
artlessness,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
plaited,0,3,0.0,1.9398767531636158e-05,6.769884844258799e-06,2.2506555034153696e-05
marvels,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
gratification,0,3,0.0,1.9398767531636158e-05,6.769884844258799e-06,2.2506555034153696e-05
related,0,4,0.0,2.5865023375514876e-05,6.769884844258799e-06,2.8133193792692122e-05
penitence,0,3,0.0,1.9398767531636158e-05,6.769884844258799e-06,2.2506555034153696e-05
him––not,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
premium,0,3,0.0,1.9398767531636158e-05,6.769884844258799e-06,2.2506555034153696e-05
binding,0,5,0.0,3.23312792193936e-05,6.769884844258799e-06,3.3759832551230545e-05
apprentice,0,6,0.0,3.8797535063272316e-05,6.769884844258799e-06,3.938647130976897e-05
trade––say,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
veal-cutlets,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
shoeing-stool,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
rolled-up,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
shirt-sleeve,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
s––––,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
welwet,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
co––––eh,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
persuasively,0,1,0.0,6.466255843878719e-06,6.769884844258799e-06,1.1253277517076848e-05
weal-cutlets,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
puppy,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
dismay,0,3,0.0,1.9398767531636158e-05,6.769884844258799e-06,2.2506555034153696e-05
metaphysics,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
vanquished,0,2,0.0,1.2932511687757438e-05,6.769884844258799e-06,1.6879916275615273e-05
